price,accommodates,bedrooms,room_type,review_scores_rating,neighbourhood,number_of_reviews,latitude,longitude
717.0,6,3.0,Entire home/apt,4.56,Manly,9,-33.79929351961607,151.28883564315342
202.29,4,2.0,Entire home/apt,4.7,Canterbury,40,-33.94538,151.05093
300.5,5,2.0,Entire home/apt,4.34,Ryde,29,-33.81893871938504,151.09907002690562
319.08,4,2.0,Entire home/apt,4.73,North Sydney,11,-33.824005126953125,151.19873046875
425.0,10,4.0,Entire home/apt,4.88,Ashfield,171,-33.89008,151.12462
304.0,4,2.0,Entire home/apt,4.95,Sutherland Shire,19,-34.03406,151.07941
395.0,2,1.0,Entire home/apt,4.97,North Sydney,59,-33.84815,151.21199
585.0,6,3.0,Entire home/apt,4.88,Sydney,92,-33.9014,151.18622
362.0,2,1.0,Entire home/apt,3.75,Ryde,12,-33.78624,151.11765
771.0,6,1.0,Entire home/apt,4.67,Pittwater,12,-33.60233,151.32444
410.0,2,1.0,Entire home/apt,5.0,North Sydney,73,-33.83587,151.20794
1964.0,6,3.0,Entire home/apt,4.5,Pittwater,2,-33.60399,151.32317
247.13,4,2.0,Entire home/apt,4.7,Waverley,162,-33.8908805847168,151.27316284179688
1018.6,8,4.0,Entire home/apt,4.5,Pittwater,2,-33.63452,151.31235
1767.0,11,5.0,Entire home/apt,4.92,Pittwater,12,-33.60552,151.33003
1358.0,8,4.0,Entire home/apt,4.97,The Hills Shire,69,-33.47836,150.92939
273.88,4,3.0,Entire home/apt,5.0,Waverley,2,-33.88619,151.2721
286.67,4,1.0,Entire home/apt,4.72,Sydney,98,-33.905731201171875,151.18443298339844
141.14,2,1.0,Entire home/apt,4.71,Sydney,14,-33.874645,151.225571
342.35,6,2.0,Entire home/apt,4.34,Sydney,95,-33.91191,151.20531
898.0,5,4.0,Entire home/apt,4.86,North Sydney,7,-33.84375781344668,151.2276407027219
346.92,2,1.0,Entire home/apt,4.79,Manly,78,-33.79933,151.28506
1232.25,4,2.0,Entire home/apt,4.84,Manly,154,-33.79435,151.23757
265.5,2,1.0,Entire home/apt,4.98,Pittwater,124,-33.70474,151.27457
365.5,2,1.0,Entire home/apt,4.92,Pittwater,201,-33.616505,151.330505
305.4,4,1.0,Entire home/apt,5.0,Pittwater,25,-33.63111,151.32897
127.29,2,1.0,Entire home/apt,5.0,Blacktown,17,-33.77607,150.82063
248.67,2,1.0,Entire home/apt,4.88,North Sydney,214,-33.84876,151.20541
219.5,2,1.0,Private room,4.0,Penrith,7,-33.76204230454778,150.70520064518016
96.51,4,2.0,Entire home/apt,4.86,Ku-Ring-Gai,7,-33.73265,151.16671
54.65,6,2.0,Entire home/apt,4.49,Blacktown,41,-33.76383,150.82443
496.31,4,2.0,Entire home/apt,5.0,Manly,3,-33.80054,151.25782
470.0,4,2.0,Entire home/apt,4.92,Leichhardt,113,-33.85751,151.17958
266.0,2,1.0,Entire home/apt,4.95,Waverley,224,-33.88934,151.27335
1118.67,10,5.0,Entire home/apt,4.86,Pittwater,79,-33.66241557817545,151.2905029293001
222.0,2,1.0,Entire home/apt,4.92,Waverley,204,-33.88939,151.27484
62.88,4,2.0,Entire home/apt,5.0,Randwick,21,-33.91126,151.2526
367.0,4,1.0,Private room,4.57,Waverley,7,-33.88971,151.26979
221.33,2,1.0,Entire home/apt,4.38,Leichhardt,50,-33.86367,151.16838
266.47,4,1.0,Entire home/apt,4.92,Mosman,262,-33.82738,151.24888
454.81,4,2.0,Entire home/apt,5.0,Sydney,2,-33.87478,151.20879
1181.5,9,5.0,Entire home/apt,4.96,Hornsby,99,-33.58832,151.11438
228.23,2,1.0,Entire home/apt,5.0,Sydney,6,-33.87065,151.19156
1054.25,12,4.0,Entire home/apt,4.85,Sydney,79,-33.87259,151.19485
400.0,2,1.0,Entire home/apt,4.56,Sydney,73,-33.872432708740234,151.2224578857422
280.73,7,3.0,Entire home/apt,4.72,Auburn,184,-33.86512,151.02613
502.25,2,1.0,Entire home/apt,4.96,Manly,28,-33.79344,151.28099
332.0,9,3.0,Entire home/apt,4.5,Liverpool,28,-33.9288,150.91943
1039.0,4,2.0,Entire home/apt,4.97,Pittwater,39,-33.63648,151.30481
300.0,3,1.0,Entire home/apt,5.0,Sydney,47,-33.89094,151.21082
1124.67,8,4.0,Entire home/apt,4.71,Woollahra,28,-33.86728037962892,151.27668807469118
213.0,4,1.0,Entire home/apt,4.61,Canterbury,80,-33.9445,151.06307
365.0,4,2.0,Entire home/apt,4.68,North Sydney,22,-33.835540771484375,151.20791625976562
48.21,2,1.0,Entire home/apt,4.76,Warringah,33,-33.67871,151.21181
318.5,3,1.0,Entire home/apt,4.52,Marrickville,69,-33.91208,151.14351
216.5,2,1.0,Entire home/apt,4.17,Leichhardt,35,-33.86307,151.16877
259.5,3,1.0,Private room,4.93,Waverley,15,-33.893341064453125,151.27188110351562
226.0,4,2.0,Entire home/apt,4.78,Waverley,32,-33.89406,151.26905
317.0,4,1.0,Entire home/apt,4.72,Campbelltown,53,-34.07025,150.78054
442.0,8,3.0,Entire home/apt,4.53,Willoughby,144,-33.78991,151.18228
183.0,2,1.0,Entire home/apt,4.9,Hornsby,194,-33.7239,151.0694
239.5,3,1.0,Private room,4.95,Waverley,20,-33.893341064453125,151.27188110351562
279.5,2,1.0,Private room,4.78,Waverley,37,-33.893341064453125,151.27188110351562
239.5,4,1.0,Private room,4.85,Waverley,60,-33.893341064453125,151.27188110351562
188.98,2,1.0,Entire home/apt,4.8,Sydney,283,-33.88433,151.21243
291.0,2,1.0,Entire home/apt,4.84,Waverley,88,-33.890705,151.274246
1049.0,8,4.0,Entire home/apt,4.63,Ku-Ring-Gai,16,-33.74814,151.17245
417.0,4,2.0,Entire home/apt,4.75,Ku-Ring-Gai,12,-33.72791,151.1631
33.7,7,3.0,Entire home/apt,4.0,Waverley,2,-33.89211,151.26604
413.38,8,3.0,Entire home/apt,4.79,Sutherland Shire,42,-34.05433,151.14828
263.0,3,1.0,Entire home/apt,4.65,Randwick,109,-33.92539,151.25632
462.5,6,3.0,Entire home/apt,4.98,Sutherland Shire,86,-34.0862,151.14804
822.0,6,3.0,Entire home/apt,4.9,Warringah,20,-33.76237,151.30153
380.5,6,3.0,Entire home/apt,4.87,Sutherland Shire,75,-34.05483,151.13623
518.33,6,3.0,Entire home/apt,4.87,Woollahra,52,-33.86563,151.27786
235.0,4,2.0,Entire home/apt,4.67,Blacktown,42,-33.76225,150.8249
314.0,6,2.0,Entire home/apt,4.91,Sutherland Shire,174,-34.08249605016131,151.1559643449648
1084.5,11,5.0,Entire home/apt,4.84,Sutherland Shire,19,-34.082664,151.156158
628.0,8,3.0,Entire home/apt,4.94,Penrith,70,-33.74896,150.68367
440.0,10,3.0,Entire home/apt,4.53,Liverpool,95,-33.92991,150.91966
479.0,10,4.0,Entire home/apt,4.67,Strathfield,94,-33.90268,151.08146
183.38,5,2.0,Entire home/apt,4.31,Warringah,65,-33.75416,151.29573
260.0,4,2.0,Entire home/apt,4.75,Liverpool,114,-33.92776,150.91074
521.0,4,2.0,Entire home/apt,4.5,Auburn,16,-33.82471,151.07965
308.5,4,2.0,Entire home/apt,4.31,Auburn,16,-33.82481,151.07789
163.14,2,1.0,Entire home/apt,4.75,Sydney,51,-33.87684631347656,151.21327209472656
1940.0,14,6.0,Entire home/apt,4.97,The Hills Shire,61,-33.42914,150.93282
168.33,4,1.0,Entire home/apt,4.78,Sydney,226,-33.88712,151.19741
509.0,4,2.0,Entire home/apt,4.92,Waverley,72,-33.89111,151.27322
703.33,4,2.0,Entire home/apt,4.92,North Sydney,123,-33.84885,151.21555
827.5,6,3.0,Entire home/apt,4.98,Manly,42,-33.80426,151.28928
468.33,4,2.0,Entire home/apt,4.62,Sydney,79,-33.86704,151.20165
1293.33,6,3.0,Entire home/apt,5.0,Pittwater,37,-33.60609,151.3302
74.74,2,1.0,Entire home/apt,4.91,Manly,34,-33.7897,151.286148
434.0,2,1.0,Entire home/apt,4.86,Sydney,143,-33.86398,151.2042
593.5,5,2.0,Entire home/apt,4.82,Pittwater,55,-33.60062,151.31835
585.5,6,3.0,Entire home/apt,4.89,Sutherland Shire,75,-34.08702,151.15618
1296.14,8,3.0,Entire home/apt,5.0,Pittwater,5,-33.59483,151.32154
599.33,5,2.0,Entire home/apt,4.88,Manly,32,-33.79807662963867,151.2884979248047
321.81,6,2.0,Entire home/apt,4.75,North Sydney,207,-33.82424,151.19762
218.33,4,1.0,Entire home/apt,4.64,Waverley,163,-33.891457,151.245239
287.58,4,1.0,Entire home/apt,4.65,North Sydney,304,-33.84424,151.2298
781.5,9,4.0,Entire home/apt,4.91,Pittwater,86,-33.59037,151.29863
225.0,2,1.0,Entire home/apt,4.79,Waverley,141,-33.891457,151.245239
1384.0,16,11.0,Entire home/apt,4.76,Hornsby,83,-33.39267,150.98721
337.0,4,1.0,Entire home/apt,4.87,Manly,180,-33.79573,151.28557
1025.75,14,5.0,Entire home/apt,4.82,Sydney,110,-33.87264,151.19478
211.5,2,1.0,Entire home/apt,4.78,Sutherland Shire,120,-34.05717,151.15552
1768.86,6,3.0,Entire home/apt,4.92,Woollahra,26,-33.88544464111328,151.232159614563
525.0,4,2.0,Entire home/apt,5.0,Waverley,3,-33.8857707136165,151.281558949624
248.67,6,2.0,Entire home/apt,4.58,Ku-Ring-Gai,100,-33.75225,151.18302
282.5,2,1.0,Entire home/apt,4.85,North Sydney,85,-33.82146,151.21685
164.4,2,1.0,Entire home/apt,5.0,Warringah,2,-33.72077,151.29544
647.0,8,4.0,Entire home/apt,4.85,Hornsby,163,-33.5391,151.24144
236.68,4,1.0,Entire home/apt,4.82,Rockdale,454,-33.93355,151.14518
268.18,8,2.0,Entire home/apt,4.61,Ashfield,147,-33.88731,151.12158
234.0,3,1.0,Entire home/apt,4.82,Rockdale,131,-33.93356,151.15611
431.5,2,1.0,Entire home/apt,5.0,Pittwater,79,-33.67513,151.28104
372.8,4,2.0,Entire home/apt,4.65,Sydney,208,-33.87283,151.2241
1255.5,7,4.0,Entire home/apt,5.0,Pittwater,4,-33.63731,151.2899
611.0,6,2.0,Entire home/apt,4.93,Manly,137,-33.8004806,151.2927501
1170.0,6,3.0,Entire home/apt,4.87,Pittwater,39,-33.6377,151.28994
360.0,6,3.0,Entire home/apt,4.96,Sydney,48,-33.87783,151.21458
819.0,10,4.0,Entire home/apt,4.82,Hornsby,38,-33.51861,151.17671
491.0,2,1.0,Entire home/apt,4.94,Waverley,16,-33.88715,151.27814
689.67,5,2.0,Entire home/apt,4.92,Manly,62,-33.78932571411133,151.28695678710938
552.1,6,2.0,Entire home/apt,4.84,Sydney,147,-33.86119,151.20205
216.0,4,2.0,Private room,4.92,Pittwater,65,-33.68191,151.29982
1615.43,7,4.0,Entire home/apt,4.0,Pittwater,1,-33.62566,151.33513
270.0,2,1.0,Entire home/apt,4.86,Waverley,105,-33.890602,151.282654
208.67,2,1.0,Entire home/apt,4.7,Manly,125,-33.79684,151.28546
239.0,2,1.0,Entire home/apt,4.81,Campbelltown,37,-34.06997,150.7844
494.25,8,4.0,Entire home/apt,5.0,Pittwater,1,-33.6507,151.32143
343.5,2,1.0,Entire home/apt,4.81,Warringah,27,-33.785511,151.288589
189.0,2,1.0,Private room,4.38,Sydney,37,-33.87565,151.22202
510.0,3,1.0,Entire home/apt,4.87,Waverley,124,-33.890568,151.282867
135.98,2,1.0,Entire home/apt,4.59,Marrickville,32,-33.91101,151.15368
1369.43,8,5.0,Entire home/apt,5.0,Pittwater,5,-33.62202,151.33777
257.0,2,1.0,Entire home/apt,4.78,Warringah,9,-33.74407,151.27906
156.0,2,1.0,Entire home/apt,4.92,Willoughby,181,-33.79606204183331,151.17903608374573
410.0,4,2.0,Entire home/apt,4.66,Sydney,238,-33.85966,151.20418
359.47,4,2.0,Entire home/apt,4.71,Sydney,210,-33.87458,151.2079
277.71,2,1.0,Entire home/apt,4.86,Woollahra,107,-33.88369843711879,151.22708000544284
449.75,2,1.0,Entire home/apt,4.69,Waverley,77,-33.893505,151.263458
233.94,5,3.0,Entire home/apt,4.67,Penrith,60,-33.76991,150.78763
1860.0,10,4.0,Entire home/apt,5.0,Pittwater,11,-33.6685,151.31613
318.39,4,2.0,Entire home/apt,4.89,Ryde,70,-33.78075,151.11392
735.67,5,2.0,Entire home/apt,4.82,Waverley,11,-33.88692,151.28077
260.0,4,2.0,Entire home/apt,4.75,Waverley,48,-33.89224,151.24631
303.0,4,2.0,Entire home/apt,4.55,Marrickville,100,-33.9002,151.17202
466.0,2,1.0,Entire home/apt,4.65,Pittwater,17,-33.60244,151.32456
282.5,4,3.0,Entire home/apt,4.96,Penrith,253,-33.76395,150.71413
327.5,2,1.0,Entire home/apt,4.06,Sydney,64,-33.87177,151.22576
936.0,2,2.0,Entire home/apt,4.94,Sydney,68,-33.886707,151.21347
1594.0,10,5.0,Entire home/apt,5.0,Warringah,13,-33.7722105,151.2926333
582.0,4,2.0,Entire home/apt,4.82,Manly,34,-33.79661,151.28103
294.0,4,2.0,Entire home/apt,4.98,Sutherland Shire,308,-34.0807,151.15877
193.5,6,2.0,Entire home/apt,4.43,Fairfield,35,-33.89677,150.93516
235.73,4,2.0,Entire home/apt,5.0,Warringah,9,-33.78198,151.28414
286.0,4,2.0,Private room,4.97,Warringah,59,-33.712032,151.299896
226.67,6,3.0,Entire home/apt,4.8,Fairfield,76,-33.87251663208008,150.93911743164062
194.57,6,2.0,Entire home/apt,4.5,Fairfield,18,-33.89664,150.93699
351.0,4,2.0,Entire home/apt,4.83,Sutherland Shire,12,-34.04392,151.08833
403.98,4,2.0,Entire home/apt,4.76,Warringah,66,-33.72912,151.29874
1336.86,7,4.0,Entire home/apt,4.8,Warringah,5,-33.77075,151.28966
235.5,2,1.0,Entire home/apt,4.82,Sydney,99,-33.87636,151.1835
145.61,4,2.0,Entire home/apt,5.0,Manly,1,-33.79061,151.28325
80.0,3,1.0,Private room,4.63,Parramatta,98,-33.79939,151.05487
83.32,2,1.0,Entire home/apt,4.71,North Sydney,14,-33.824005126953125,151.19873046875
72.69,2,1.0,Entire home/apt,4.89,North Sydney,18,-33.822767,151.1963583
388.0,4,2.0,Entire home/apt,4.95,Pittwater,157,-33.63751,151.32836
1263.57,4,2.0,Entire home/apt,4.91,North Sydney,11,-33.8432,151.22407
314.0,2,1.0,Entire home/apt,4.88,Waverley,66,-33.89937,151.26024
269.0,3,1.0,Entire home/apt,4.94,Sutherland Shire,124,-34.03889,151.16037
191.5,2,1.0,Entire home/apt,4.57,Manly,90,-33.800694,151.247559
176.0,6,2.0,Entire home/apt,4.7,Fairfield,161,-33.88856,150.94044
296.09,4,2.0,Entire home/apt,5.0,Ku-Ring-Gai,5,-33.73234254999824,151.16269425019345
164.5,2,1.0,Entire home/apt,4.92,Ku-Ring-Gai,75,-33.74569,151.17126
430.23,6,2.0,Entire home/apt,4.61,Sydney,242,-33.87455,151.20487
810.4,6,3.0,Entire home/apt,4.8,Woollahra,20,-33.87688,151.27102
191.0,5,3.0,Entire home/apt,4.69,Canada Bay,179,-33.86469,151.08993
1426.57,8,4.0,Entire home/apt,4.5,Warringah,2,-33.789,151.25079
127.34,2,1.0,Entire home/apt,4.59,Leichhardt,114,-33.862808,151.173309
80.0,2,1.0,Private room,4.36,Auburn,25,-33.86372,151.05189
302.41,3,1.0,Entire home/apt,4.9,Sutherland Shire,69,-34.05976,151.13012
585.0,6,2.0,Entire home/apt,4.93,Waverley,165,-33.8916,151.27461
955.75,4,2.0,Entire home/apt,4.95,Waverley,42,-33.88735,151.27486
1418.43,6,3.0,Entire home/apt,5.0,Pittwater,3,-33.63861,151.3247
384.29,8,4.0,Entire home/apt,5.0,Penrith,12,-33.77174,150.71786
119.44,5,3.0,Entire home/apt,4.89,Mosman,18,-33.83301,151.23088
217.0,2,1.0,Entire home/apt,4.95,Pittwater,134,-33.6806142258761,151.29263857741546
479.0,2,1.0,Entire home/apt,4.69,Manly,52,-33.7965162,151.2863816
174.5,2,1.0,Private room,4.88,Sydney,17,-33.91848,151.19731
513.6,4,2.0,Entire home/apt,4.97,Mosman,78,-33.82730865478516,151.25148010253906
160.51,2,1.0,Entire home/apt,4.71,Warringah,7,-33.78103,151.28592
79.0,2,2.0,Private room,4.86,Liverpool,88,-33.96291,150.82869
268.5,4,2.0,Entire home/apt,4.67,Manly,69,-33.79714,151.28389
940.0,6,2.0,Entire home/apt,4.88,North Sydney,66,-33.84397,151.2283
63.0,2,2.0,Private room,4.9,Liverpool,73,-33.96107,150.82827
194.0,2,1.0,Private room,4.64,Waverley,22,-33.89101,151.2724
685.0,2,1.0,Entire home/apt,4.76,Sydney,29,-33.87224,151.22518
647.0,6,2.0,Entire home/apt,5.0,Warringah,47,-33.773766,151.286224
1244.0,8,4.0,Entire home/apt,4.94,Sutherland Shire,34,-34.083309,151.154083
150.37,6,3.0,Entire home/apt,4.57,Randwick,7,-33.94232,151.25256
348.5,5,3.0,Entire home/apt,4.96,Pittwater,142,-33.67977,151.26307
650.67,10,4.0,Entire home/apt,4.96,Sutherland Shire,23,-34.04678,151.14213
225.8,6,2.0,Entire home/apt,4.59,Hornsby,82,-33.77807,151.05547
153.6,2,1.0,Private room,3.98,Sydney,51,-33.87392,151.2223
108.8,1,1.0,Private room,4.28,Sydney,71,-33.87386,151.22379
490.71,6,4.0,Entire home/apt,4.82,Waverley,77,-33.88259,151.27971
689.4,6,3.0,Entire home/apt,4.5,Manly,6,-33.79983,151.2888
532.67,4,2.0,Entire home/apt,5.0,Waverley,5,-33.888,151.27724
412.54,4,2.0,Entire home/apt,4.87,Randwick,23,-33.92233,151.24351
689.4,8,4.0,Entire home/apt,4.82,Sydney,76,-33.85998,151.20426
394.33,2,1.0,Entire home/apt,4.97,Waverley,141,-33.89214,151.27446
331.0,2,1.0,Entire home/apt,4.82,Sydney,11,-33.90224,151.19987
1617.75,6,3.0,Entire home/apt,5.0,Manly,1,-33.78949,151.28549
293.5,4,2.0,Entire home/apt,4.86,Warringah,182,-33.75499,151.29322
244.0,2,1.0,Entire home/apt,4.73,Sydney,105,-33.8798534,151.2154176
222.76,4,2.0,Entire home/apt,4.68,Sutherland Shire,95,-33.97301,150.99297
296.32,3,2.0,Entire home/apt,4.89,Woollahra,18,-33.88583,151.23209
893.0,5,2.0,Entire home/apt,4.88,Warringah,25,-33.754223,151.296127
150.0,2,1.0,Entire home/apt,4.94,Penrith,50,-33.74117,150.72811
651.8,6,2.0,Entire home/apt,5.0,Waverley,12,-33.88681,151.27674
260.25,2,1.0,Entire home/apt,4.88,Woollahra,43,-33.88463,151.22767
434.0,5,1.0,Entire home/apt,4.8,Hornsby,88,-33.393150329589844,150.98907470703125
91.29,1,1.0,Private room,4.17,Marrickville,179,-33.91757,151.17292
693.5,6,3.0,Entire home/apt,4.69,Woollahra,55,-33.88085,151.22836
135.06,2,1.0,Private room,4.71,Leichhardt,41,-33.88717,151.1724
448.0,2,1.0,Entire home/apt,4.59,Waverley,73,-33.88753,151.27075
324.0,6,1.0,Private room,4.69,Waverley,172,-33.88981,151.26991
374.0,2,1.0,Entire home/apt,4.8,Sydney,15,-33.876407623291016,151.22166442871094
187.73,2,1.0,Entire home/apt,4.73,Sydney,122,-33.86977944260761,151.225543320179
84.72,4,2.0,Entire home/apt,4.83,Pittwater,30,-33.62675,151.33311
111.0,2,1.0,Private room,3.8,Marrickville,10,-33.9022337,151.1788138
934.5,9,5.0,Entire home/apt,4.65,Warringah,51,-33.759377,151.30011
178.02,4,1.0,Private room,4.22,Sydney,23,-33.87361,151.2238
286.5,5,2.0,Entire home/apt,4.37,Holroyd,169,-33.81882,150.98957
1129.8,12,4.0,Entire home/apt,5.0,Warringah,1,-33.78972,151.2505
189.53,6,3.0,Entire home/apt,5.0,Waverley,1,-33.88004,151.27158
286.5,7,3.0,Entire home/apt,4.61,Holroyd,122,-33.82072,150.99
189.0,3,1.0,Entire home/apt,4.51,Holroyd,43,-33.81902,150.98785
279.75,4,2.0,Entire home/apt,4.95,Pittwater,66,-33.62825,151.32754
319.0,4,2.0,Entire home/apt,4.61,Auburn,96,-33.82369613647461,151.07864379882812
299.9,8,4.0,Entire home/apt,4.33,Pittwater,3,-33.64325,151.32091
1103.33,7,4.0,Entire home/apt,4.8,Warringah,5,-33.77188,151.28842
469.0,4,2.0,Entire home/apt,4.59,Sydney,100,-33.86489,151.20676
749.07,9,4.0,Entire home/apt,4.89,Pittwater,171,-33.65078,151.31511
186.33,3,1.0,Entire home/apt,4.72,Willoughby,29,-33.79703,151.17899
379.5,6,3.0,Entire home/apt,4.96,The Hills Shire,89,-33.4246,150.95949
151.5,2,1.0,Entire home/apt,4.9,Sutherland Shire,210,-34.08078,151.14333
296.0,2,1.0,Private room,5.0,Woollahra,2,-33.88618,151.26456
277.31,2,1.0,Entire home/apt,4.75,Auburn,65,-33.84922,151.07384
300.0,4,2.0,Entire home/apt,4.82,Marrickville,160,-33.89177,151.17703
299.67,4,2.0,Entire home/apt,4.58,Ryde,69,-33.81542,151.10372
516.5,4,2.0,Entire home/apt,4.76,Pittwater,21,-33.61358086163447,151.3281196345788
169.0,2,1.0,Entire home/apt,4.8,Sydney,71,-33.872589111328125,151.2241668701172
366.35,4,1.0,Entire home/apt,4.8,Botany Bay,186,-33.92048,151.18688
457.0,4,1.0,Entire home/apt,4.92,Sydney,219,-33.876564025878906,151.2125244140625
94.16,2,1.0,Private room,4.52,Leichhardt,103,-33.88704,151.17038
547.67,5,3.0,Entire home/apt,4.86,Woollahra,70,-33.87837,151.24036
538.0,6,3.0,Entire home/apt,4.55,Woollahra,42,-33.8752,151.23847
1167.0,12,5.0,Entire home/apt,5.0,The Hills Shire,2,-33.685132510244266,150.9784324401193
514.0,2,2.0,Entire home/apt,4.5,Manly,12,-33.80345916748047,151.28555297851562
129.0,2,1.0,Entire home/apt,4.27,Leichhardt,11,-33.88802,151.1582
107.04,2,1.0,Private room,4.6,Leichhardt,88,-33.88639,151.1723
156.91,2,1.0,Entire home/apt,4.81,Leichhardt,187,-33.856892,151.178162
234.0,4,1.0,Entire home/apt,4.93,Hornsby,123,-33.76774061551946,151.09016339509066
181.45,4,2.0,Entire home/apt,4.64,Strathfield,140,-33.866417315056054,151.09001543074632
1249.0,8,4.0,Entire home/apt,4.97,Pittwater,95,-33.6376,151.30904
305.93,4,3.0,Entire home/apt,5.0,Warringah,3,-33.75328,151.25968
193.84,2,1.0,Entire home/apt,4.96,Sydney,45,-33.88428136427746,151.17601425396725
191.15,2,1.0,Entire home/apt,4.92,Waverley,59,-33.88864,151.27361
480.0,4,2.0,Entire home/apt,4.2,Ryde,15,-33.77826,151.11613
205.5,2,2.0,Entire home/apt,4.63,Willoughby,46,-33.788745673099875,151.2191937082817
119.0,2,1.0,Entire home/apt,4.4,Leichhardt,43,-33.88653,151.15991
376.0,4,2.0,Entire home/apt,4.84,Sutherland Shire,43,-34.05072,151.14704
599.5,6,3.0,Entire home/apt,5.0,Sydney,1,-33.913696,151.205231
252.5,4,2.0,Entire home/apt,4.6,Leichhardt,43,-33.88813,151.15774
300.24,2,1.0,Entire home/apt,4.68,Sydney,22,-33.88813,151.19755
359.5,6,3.0,Entire home/apt,4.81,Warringah,64,-33.78482,151.26105
562.5,4,2.0,Entire home/apt,4.87,Sydney,23,-33.87977,151.20099
275.29,8,2.0,Entire home/apt,4.91,Parramatta,44,-33.83238,151.01548
1132.5,16,7.0,Entire home/apt,4.77,Sutherland Shire,13,-34.05527,151.1354
565.0,10,5.0,Entire home/apt,4.48,Waverley,134,-33.89251,151.27254
228.81,6,2.0,Entire home/apt,4.42,Fairfield,26,-33.89824,150.93748
1140.5,5,2.0,Entire home/apt,4.53,Camden,32,-34.00765,150.7487
182.59,7,2.0,Entire home/apt,4.68,Fairfield,31,-33.89687566741797,150.93542369670806
342.35,2,1.0,Entire home/apt,4.92,Waverley,219,-33.89368,151.27318
133.04,3,1.0,Private room,4.89,Parramatta,19,-33.83235907094909,151.01565232130946
228.5,2,1.0,Entire home/apt,4.82,Warringah,85,-33.75176,151.29327
323.33,5,3.0,Entire home/apt,4.86,Ku-Ring-Gai,14,-33.75742,151.12379
514.5,6,3.0,Entire home/apt,4.5,Sydney,34,-33.87871,151.21259
338.79,2,1.0,Entire home/apt,4.95,Sydney,22,-33.90475,151.21321
368.5,2,1.0,Entire home/apt,4.67,Auburn,49,-33.82537,151.07733
114.0,2,1.0,Private room,4.69,Leichhardt,90,-33.88641,151.17095
135.8,3,1.0,Entire home/apt,4.77,Liverpool,53,-33.94675,150.80846
357.67,2,1.0,Entire home/apt,5.0,Waverley,4,-33.9030122951424,151.26056370719886
751.0,5,2.0,Entire home/apt,4.89,Manly,19,-33.78801,151.28552
342.5,4,2.0,Entire home/apt,4.97,Manly,102,-33.79196,151.28193
317.25,4,2.0,Entire home/apt,4.64,Canada Bay,44,-33.82678,151.08545
280.23,2,1.0,Entire home/apt,5.0,Waverley,1,-33.88957,151.26634
415.71,4,3.0,Entire home/apt,5.0,Manly,3,-33.792,151.27364
513.67,6,3.0,Entire home/apt,3.5,Warringah,2,-33.77104,151.27836
60.35,2,1.0,Entire home/apt,4.67,North Sydney,3,-33.8325,151.21455
114.93,6,3.0,Entire home/apt,5.0,Liverpool,4,-33.95184,150.86532
211.5,2,1.0,Entire home/apt,4.99,Manly,225,-33.796307,151.269135
491.0,8,4.0,Entire home/apt,4.91,Camden,126,-34.03442959515461,150.78131528242753
879.0,5,2.0,Entire home/apt,4.69,Manly,13,-33.79327,151.28651
376.5,6,2.0,Entire home/apt,4.87,Manly,105,-33.78616,151.28447
199.0,2,1.0,Private room,4.43,The Hills Shire,35,-33.38364,150.98732
1459.0,6,3.0,Entire home/apt,5.0,Pittwater,1,-33.60407,151.32314
251.5,2,1.0,Entire home/apt,4.94,Sutherland Shire,155,-34.08345581114859,151.1261386672991
119.0,2,1.0,Entire home/apt,4.19,Leichhardt,26,-33.88649,151.15993
126.44,2,1.0,Private room,4.63,Leichhardt,73,-33.88642,151.17076
386.25,2,1.0,Entire home/apt,4.6,Waverley,45,-33.88932,151.27138
422.5,2,1.0,Entire home/apt,4.8,Randwick,80,-33.91456,151.2365
225.0,3,1.0,Entire home/apt,4.86,Waverley,132,-33.89682,151.24258
255.67,2,1.0,Entire home/apt,4.55,Canada Bay,40,-33.82894,151.08397
330.0,2,1.0,Private room,4.71,Woollahra,35,-33.88988,151.23449
1199.0,4,2.0,Entire home/apt,4.97,Waverley,35,-33.90638,151.26054
359.5,4,2.0,Entire home/apt,4.79,Randwick,105,-33.9226,151.24956
441.33,4,2.0,Entire home/apt,4.56,Ashfield,36,-33.88910675048828,151.14466857910156
