student_id,gender,math,read,science,book,escs
3600868,female,456.5,428.8,501.1,101-200,1.2
3600870,male,399.0,323.0,390.7,101-200,0.5
3600871,female,271.6,408.4,300.8,101-200,0.3
3600873,male,685.8,660.7,650.0,101-200,0.6
3600874,male,517.7,480.5,511.7,26-100,0.9
3600875,female,548.1,617.4,523.4,201-500,0.6
3600877,male,506.4,548.7,481.4,11-25,0.5
3600878,male,393.3,450.5,421.8,more than 500,0.6
3600881,female,445.7,426.4,505.1,26-100,0.6
3600883,male,538.5,560.0,579.9,101-200,1.4
3600885,male,603.0,545.7,598.6,26-100,-0.6
3600886,female,584.5,513.3,625.9,101-200,0.2
3600887,male,267.7,345.8,309.5,26-100,-0.7
3600889,female,508.1,594.3,664.9,101-200,0.7
3600890,female,497.9,591.4,569.0,0-10,-0.4
3600891,female,780.6,763.0,777.4,more than 500,1.2
3600892,female,423.7,411.7,496.1,0-10,0.4
3600893,female,585.4,567.9,572.7,more than 500,0.9
3600896,male,518.3,470.9,563.4,101-200,0.9
3600897,male,627.6,599.5,632.8,more than 500,1.2
3600898,male,611.8,584.8,557.7,more than 500,0.9
3600901,female,460.6,464.9,482.3,more than 500,0.4
3600903,female,630.7,611.8,609.9,101-200,1.1
3600904,female,486.3,576.8,486.4,26-100,-0.8
3600905,female,434.4,467.2,486.5,11-25,0.1
3600906,female,468.7,497.4,507.8,201-500,1.1
3600907,male,457.5,427.9,455.0,201-500,1.1
3600909,female,453.2,497.3,484.8,more than 500,1.3
3600910,male,430.8,561.0,516.5,26-100,1.2
3600911,female,361.3,431.0,385.4,201-500,0.3
3600913,male,465.7,427.0,542.8,101-200,0.9
3600914,male,557.3,576.5,561.6,201-500,-0.2
3600915,male,609.5,535.4,594.4,26-100,0.6
3600918,female,400.9,402.5,464.1,26-100,0.2
3600920,male,276.0,229.6,305.3,101-200,-0.3
3600926,male,678.1,626.2,628.9,more than 500,1.4
3600927,male,679.1,640.1,691.3,more than 500,1.4
3600928,male,369.2,352.7,427.8,11-25,-0.3
3600929,female,554.6,460.0,578.5,26-100,-3.3
3600930,female,427.2,639.7,445.9,more than 500,1.4
3600931,male,609.7,535.6,603.8,201-500,1.6
3600932,female,598.4,593.0,569.4,more than 500,1.5
3600933,female,468.7,516.3,525.0,11-25,-0.5
3600935,female,657.4,581.1,620.5,201-500,0.7
3600937,female,422.7,505.0,461.6,26-100,-0.5
3600938,female,496.8,432.4,512.1,101-200,-0.5
3600939,male,644.2,636.2,589.0,101-200,0.3
3600940,male,506.2,486.2,573.6,26-100,0.4
3600941,male,529.6,520.7,574.1,more than 500,1.2
3600943,male,395.5,264.9,318.6,101-200,0.3
3600944,male,543.4,381.1,504.7,26-100,-0.2
3600946,female,407.2,451.5,426.5,26-100,-0.5
3600947,male,327.1,307.0,359.6,101-200,-1.6
3600948,female,359.4,414.3,359.0,26-100,-0.4
3600949,male,654.6,660.9,616.2,201-500,0.9
3600950,female,446.4,542.3,468.3,26-100,0.0
3600951,female,581.0,632.5,627.7,101-200,0.9
3600952,female,417.6,502.4,374.3,101-200,0.5
3600953,male,651.2,509.3,671.2,201-500,0.8
3600954,female,508.5,549.0,483.3,101-200,0.5
3600956,female,450.1,414.9,531.9,26-100,-0.8
3600957,female,643.2,759.4,751.6,201-500,0.7
3600958,male,531.8,507.3,509.8,101-200,1.0
3600959,male,445.6,373.6,420.4,11-25,-2.9
3600961,female,400.4,495.3,546.0,101-200,-0.4
3600964,female,374.5,464.7,464.5,11-25,-0.5
3600966,female,459.1,462.5,515.6,201-500,-0.1
3600967,female,423.1,480.5,493.0,101-200,-1.8
3600969,male,490.8,502.2,561.4,101-200,0.8
3600970,male,598.0,525.5,628.1,201-500,1.2
3600971,male,431.9,326.0,379.5,101-200,1.3
3600972,female,304.0,345.5,412.6,0-10,-0.6
3600973,female,534.2,651.8,521.1,101-200,0.7
3600974,female,364.9,284.3,316.2,26-100,-0.6
3600976,male,481.7,453.8,488.5,26-100,-2.7
3600977,male,541.5,608.8,630.6,more than 500,0.7
3600980,male,697.3,651.1,638.2,101-200,1.1
3600981,male,389.3,312.1,430.3,26-100,-1.1
3600983,female,488.7,424.3,438.5,more than 500,1.0
3600985,female,428.7,452.7,354.1,101-200,0.2
3600986,male,334.1,451.7,460.0,26-100,-0.6
3600989,female,493.4,446.6,471.7,101-200,-0.1
3600992,male,480.0,552.5,517.8,more than 500,-0.1
3600994,male,297.0,238.0,273.2,11-25,-0.4
3600995,male,334.2,314.9,359.8,11-25,-0.8
3600996,female,477.9,489.0,415.5,more than 500,0.8
3600999,female,392.1,516.5,394.8,11-25,0.3
3601000,male,518.9,617.4,549.7,201-500,0.0
3601001,female,579.5,561.9,659.9,11-25,0.4
3601002,male,315.8,354.7,272.0,101-200,1.1
3601003,female,549.5,422.3,456.2,26-100,-1.0
3601004,female,517.4,482.3,523.5,201-500,1.1
3601005,male,443.1,397.2,524.1,201-500,1.2
3601006,male,398.3,377.9,340.5,201-500,1.1
3601007,female,394.8,405.6,312.8,0-10,-1.4
3601008,male,713.6,625.4,717.1,more than 500,1.4
3601009,male,467.0,533.7,509.1,201-500,-1.3
3601011,male,612.5,554.6,623.7,11-25,-0.3
3601012,female,447.8,496.2,568.8,more than 500,1.5
3601015,male,590.2,530.1,553.5,101-200,1.1
3601016,female,418.2,459.0,430.0,201-500,0.7
3601017,female,360.6,442.3,477.4,11-25,-1.6
3601019,male,625.3,553.5,672.1,101-200,0.5
3601021,male,619.4,530.9,662.6,101-200,1.0
3601023,male,672.2,631.9,701.5,201-500,1.0
3601027,female,515.0,576.5,478.2,201-500,-0.4
3601028,female,443.7,566.7,434.6,101-200,1.1
3601029,male,353.2,355.6,431.2,26-100,0.9
3601030,female,424.6,480.1,465.9,26-100,0.6
3601031,male,633.0,585.3,688.3,more than 500,0.8
3601032,male,572.9,544.2,606.7,201-500,1.4
3601033,male,599.8,569.8,560.9,101-200,0.8
3601035,female,475.7,505.3,482.0,26-100,0.6
3601036,female,500.0,505.0,455.0,201-500,-0.1
3601039,male,557.8,638.5,634.5,201-500,0.1
3601040,male,431.0,375.6,491.6,201-500,-0.5
3601041,male,419.8,376.1,402.9,0-10,-0.2
3601042,male,602.0,638.8,709.1,26-100,0.9
3601044,female,561.0,537.8,627.1,201-500,0.9
3601045,male,566.5,506.0,533.1,101-200,0.1
3601047,male,577.2,661.5,691.1,101-200,1.3
3601048,male,412.1,395.0,424.5,11-25,0.5
3601049,female,447.7,449.3,424.3,201-500,0.6
3601050,female,515.2,549.1,459.2,101-200,1.0
3601053,male,482.7,458.5,484.7,201-500,0.5
3601054,male,498.7,518.3,572.6,11-25,-0.5
3601056,female,514.6,641.2,587.4,11-25,0.3
3601058,female,479.9,356.6,516.3,11-25,0.6
3601059,male,609.1,544.0,575.7,26-100,0.8
3601060,male,574.3,496.3,586.7,26-100,0.1
3601061,female,397.8,363.2,373.4,26-100,0.8
3601062,female,450.8,532.7,468.3,more than 500,0.9
3601063,male,291.0,338.5,297.0,0-10,0.3
3601065,female,424.8,529.2,474.7,more than 500,1.2
3601066,female,509.3,531.3,531.3,101-200,-0.7
3601067,male,548.6,511.4,525.6,101-200,1.0
3601068,female,407.5,479.7,452.6,101-200,-0.6
3601069,female,391.3,396.7,421.2,201-500,1.4
3601071,female,614.5,505.3,627.9,more than 500,1.4
3601073,female,489.6,569.6,527.5,more than 500,1.1
3601074,female,494.5,526.8,484.3,26-100,0.4
3601075,female,512.6,581.9,581.4,26-100,0.3
3601076,male,520.9,527.5,495.4,101-200,0.5
3601080,male,303.6,275.9,279.6,26-100,-0.3
3601082,male,557.3,619.4,595.6,101-200,-0.1
3601083,female,570.3,506.8,682.0,201-500,1.4
3601086,female,295.0,322.5,239.0,0-10,1.0
3601087,female,392.3,441.0,459.7,11-25,-0.4
3601089,female,528.4,582.3,562.9,101-200,0.9
3601091,female,457.1,538.5,451.0,101-200,-0.1
3601093,female,471.2,534.2,500.6,101-200,-0.2
3601094,male,293.8,321.0,240.1,101-200,-0.8
3601095,male,466.3,519.0,547.4,201-500,0.3
3601096,female,377.8,454.4,440.6,26-100,-0.7
3601097,female,497.1,561.4,606.4,201-500,1.1
3601098,female,584.6,566.5,594.4,more than 500,1.2
3601099,female,404.5,381.5,428.4,26-100,0.1
3601102,female,671.9,735.2,723.0,more than 500,1.0
3601103,male,464.9,395.9,496.0,0-10,-1.3
3601106,male,526.8,605.9,593.1,26-100,0.2
3601107,female,531.4,524.2,568.1,201-500,0.0
3601108,female,549.9,499.2,571.4,101-200,1.4
3601109,female,497.0,523.7,506.4,more than 500,0.6
3601110,female,505.3,648.7,567.6,101-200,-0.3
3601111,female,479.5,510.5,502.6,101-200,0.9
3601112,male,530.3,462.5,475.6,26-100,0.7
3601113,male,537.3,553.9,561.8,more than 500,0.7
3601114,female,568.3,573.2,542.3,101-200,1.3
3601115,male,489.7,414.1,473.7,101-200,-0.0
3601116,female,490.3,450.7,523.6,101-200,-0.4
3601118,female,292.6,397.6,332.3,26-100,-0.1
3601119,male,546.8,498.3,561.9,101-200,0.6
3601121,male,477.3,481.6,541.4,101-200,-0.6
3601123,male,460.5,481.4,508.8,101-200,0.8
3601125,male,624.6,622.2,616.5,more than 500,1.3
3601126,male,438.7,360.1,495.2,more than 500,1.1
3601128,female,490.3,597.7,570.3,201-500,0.6
3601129,male,410.6,527.4,429.7,26-100,-0.0
3601130,male,557.2,508.8,597.0,more than 500,1.6
3601133,female,606.7,647.8,577.5,more than 500,1.5
3601136,female,562.3,543.1,447.6,201-500,0.2
3601138,female,494.2,539.4,548.0,201-500,0.8
3601140,male,381.6,461.8,453.1,201-500,0.2
3601141,male,430.0,422.9,404.3,101-200,-0.6
3601142,male,578.6,542.9,583.3,201-500,0.5
3601143,female,487.2,563.8,505.0,more than 500,-0.2
3601150,male,455.5,540.3,507.9,201-500,0.3
3601151,male,550.8,464.6,524.1,101-200,0.3
3601152,male,356.7,413.1,400.4,101-200,0.2
3601156,male,544.6,527.6,460.0,11-25,-2.1
3601157,female,448.6,490.8,462.6,101-200,0.3
3601158,male,261.0,236.6,301.5,101-200,-0.2
3601161,female,516.3,606.8,513.2,201-500,1.0
3601162,female,465.8,468.0,454.0,201-500,1.0
3601163,female,631.6,752.6,668.6,201-500,1.1
3601168,male,523.1,441.0,512.4,201-500,-0.8
3601169,male,492.5,421.9,461.9,11-25,-0.1
3601170,male,491.2,542.2,485.3,201-500,1.1
3601172,male,691.0,695.2,783.7,201-500,0.8
3601177,male,698.3,637.7,778.0,101-200,0.8
3601178,female,458.9,495.5,471.9,101-200,-1.4
3601180,male,369.1,486.0,425.8,11-25,-1.7
3601181,male,371.4,278.7,306.3,26-100,-1.2
3601183,female,422.2,373.0,462.5,201-500,0.6
3601185,male,269.8,286.5,348.0,11-25,-1.6
3601186,female,621.2,693.1,652.1,201-500,0.8
3601187,female,421.4,404.0,512.3,201-500,-0.2
3601188,female,429.3,447.1,460.9,11-25,-0.1
3601189,male,539.1,528.2,525.9,201-500,1.0
3601191,female,548.0,604.7,600.8,101-200,0.5
3601192,male,710.8,713.5,695.6,201-500,1.5
3601193,female,451.4,488.9,517.9,more than 500,1.2
3601195,male,483.7,453.4,429.0,0-10,0.8
3601196,male,544.9,534.8,472.3,0-10,-0.0
3601197,male,434.0,411.9,456.3,101-200,0.9
3601198,female,606.9,723.4,630.9,101-200,1.0
3601199,male,334.3,338.0,323.3,101-200,-0.0
3601200,female,565.0,645.2,643.6,more than 500,0.7
3601202,male,462.2,580.9,581.5,101-200,0.7
3601206,female,599.4,615.0,627.4,201-500,1.1
3601208,female,387.5,574.8,448.1,101-200,-0.3
3601209,female,504.6,455.1,527.2,201-500,0.7
3601212,female,432.4,545.5,479.7,201-500,0.9
3601213,male,420.3,515.1,466.1,101-200,0.6
3601215,female,489.4,450.7,539.0,201-500,0.8
3601216,female,619.0,630.3,663.7,more than 500,1.4
3601217,male,455.5,403.0,397.6,11-25,-0.9
3601218,male,424.1,361.8,465.3,26-100,-0.4
3601220,male,561.1,501.7,665.7,11-25,0.9
3601221,female,753.1,743.6,729.5,101-200,1.2
3601222,female,505.6,623.4,524.8,26-100,0.9
3601224,male,448.4,484.7,452.8,more than 500,1.6
3601225,male,622.3,581.1,690.4,more than 500,1.0
3601226,male,423.9,522.7,461.1,26-100,-0.1
3601227,male,469.9,480.5,516.8,101-200,0.1
3601229,female,383.3,437.4,372.2,26-100,-0.1
3601230,male,593.4,557.8,657.3,more than 500,0.1
3601232,male,726.7,850.1,679.2,101-200,-0.6
3601235,male,622.1,539.2,661.7,26-100,1.2
3601237,female,464.9,605.7,560.2,26-100,-0.4
3601238,male,356.7,388.5,386.8,26-100,-0.4
3601239,male,586.9,486.9,462.0,201-500,0.5
3601240,male,707.9,641.2,744.7,101-200,0.4
3601242,female,526.1,686.7,522.5,more than 500,1.5
3601245,male,600.8,574.9,709.0,101-200,0.8
3601247,male,432.8,529.7,526.5,101-200,-0.8
3601248,female,366.8,418.4,422.9,101-200,-1.3
3601249,male,515.6,472.3,530.5,more than 500,1.3
3601250,female,537.1,598.8,573.8,26-100,-0.7
3601253,male,294.3,324.5,301.5,26-100,-0.3
3601254,male,372.9,356.2,464.2,0-10,-0.2
3601259,female,446.3,530.7,526.4,26-100,0.5
3601261,female,335.8,297.3,387.7,26-100,-0.8
3601262,female,505.6,496.7,433.2,11-25,-0.0
3601263,female,624.8,632.7,643.4,26-100,-0.3
3601265,female,542.8,531.7,610.5,201-500,1.3
3601269,female,433.4,559.9,491.4,26-100,-0.4
3601270,male,421.0,320.0,395.9,101-200,0.3
3601271,female,464.5,558.3,538.1,101-200,0.2
3601272,female,619.7,691.1,678.6,more than 500,1.1
3601276,female,252.6,335.6,318.3,26-100,-1.8
3601278,male,616.4,517.7,698.8,26-100,0.4
3601281,male,327.8,336.4,272.7,201-500,-0.7
3601282,female,517.5,530.6,553.6,11-25,0.1
3601283,female,480.5,461.4,543.4,201-500,1.2
3601284,female,550.6,521.8,567.0,101-200,0.6
3601285,female,384.8,494.1,452.0,101-200,0.9
3601288,male,609.1,646.4,611.9,201-500,0.9
3601291,male,545.0,554.3,553.3,26-100,0.1
3601293,male,411.1,454.3,364.3,0-10,0.4
3601295,female,378.7,541.8,423.0,26-100,-1.1
3601297,male,301.8,336.2,371.1,201-500,1.0
3601298,female,417.6,308.6,430.6,101-200,-0.1
3601299,male,664.9,595.0,672.0,26-100,0.7
3601300,female,357.5,378.0,358.4,26-100,-1.0
3601301,male,395.1,513.6,554.2,101-200,-0.0
3601302,male,490.9,450.3,511.3,201-500,1.1
3601304,male,329.5,287.2,289.9,11-25,-1.2
3601306,male,564.6,600.8,612.6,201-500,1.4
3601308,male,598.1,687.6,685.1,101-200,-0.3
3601309,male,357.3,421.9,325.8,26-100,-0.6
3601311,male,521.9,474.0,495.8,101-200,-1.7
3601312,male,461.0,371.9,432.6,101-200,-0.8
3601314,female,417.3,480.7,409.2,11-25,0.2
3601315,male,488.4,443.9,556.8,more than 500,0.5
3601316,male,516.7,366.8,595.4,201-500,0.6
3601317,female,643.1,572.4,629.8,101-200,1.3
3601318,male,459.7,465.2,462.4,more than 500,0.1
3601319,male,446.1,330.3,392.9,0-10,-0.2
3601320,female,279.4,215.3,259.9,101-200,-0.5
3601324,female,639.6,611.6,604.3,more than 500,1.4
3601325,male,516.4,596.7,594.3,26-100,-0.5
3601328,male,333.1,285.5,380.9,11-25,0.1
3601329,male,397.2,423.6,476.6,11-25,0.2
3601331,male,367.1,383.6,344.2,0-10,-1.1
3601333,female,579.4,621.3,647.6,more than 500,1.1
3601334,female,672.8,688.2,650.0,101-200,1.4
3601338,male,543.3,516.2,504.1,101-200,0.4
3601339,male,360.2,303.3,423.5,101-200,0.1
3601340,male,481.9,498.4,528.6,201-500,1.0
3601344,female,321.2,337.4,403.8,11-25,-0.7
3601345,female,607.4,577.6,537.2,26-100,0.2
3601347,male,658.0,658.4,656.8,201-500,1.0
3601352,female,568.5,621.3,656.8,101-200,0.9
3601353,male,420.1,480.1,461.3,101-200,-0.4
3601354,male,608.7,535.9,575.8,201-500,1.3
3601357,female,525.4,462.3,549.5,101-200,0.1
3601358,female,364.7,438.3,351.9,201-500,0.6
3601359,female,528.9,594.7,540.6,more than 500,1.2
3601360,female,605.2,528.4,565.5,more than 500,1.3
3601363,male,634.2,528.0,593.4,26-100,1.2
3601364,male,524.5,513.2,546.8,201-500,0.7
3601366,male,575.3,573.4,604.8,more than 500,1.3
3601367,male,305.2,329.0,289.7,26-100,-0.7
3601368,female,470.7,534.5,592.3,11-25,-0.1
3601369,female,452.3,470.8,434.4,101-200,0.7
3601370,male,565.8,512.9,634.0,201-500,1.4
3601371,female,585.4,584.4,568.6,101-200,-0.5
3601372,male,517.2,535.4,473.9,101-200,1.5
3601373,male,536.7,681.1,583.5,101-200,1.3
3601374,female,571.0,538.5,652.3,more than 500,1.1
3601376,male,563.8,522.4,637.7,101-200,1.0
3601378,male,561.0,613.4,502.6,201-500,1.3
3601380,male,322.1,287.5,284.4,11-25,-0.8
3601382,male,570.6,604.3,655.0,101-200,1.0
3601383,female,435.0,412.0,534.8,more than 500,1.1
3601384,male,460.4,384.4,396.4,11-25,0.2
3601385,female,481.8,669.2,485.3,26-100,-0.3
3601386,male,502.3,597.1,626.5,more than 500,1.0
3601387,female,450.1,432.2,513.6,101-200,0.7
3601389,female,516.0,587.0,651.4,201-500,-1.3
3601391,male,612.7,666.3,717.2,101-200,1.1
3601393,male,555.8,592.6,619.4,more than 500,1.2
3601395,female,575.9,669.9,666.5,26-100,0.1
3601396,male,567.7,606.0,576.3,201-500,1.0
3601397,male,460.2,594.5,549.7,101-200,1.1
3601399,male,327.4,367.2,370.9,101-200,-0.1
3601400,female,292.0,388.7,357.9,26-100,-0.5
3601401,male,434.4,481.6,393.7,101-200,0.5
3601402,female,554.3,633.7,606.5,more than 500,1.3
3601403,female,471.6,495.0,499.3,more than 500,1.4
3601404,male,350.1,266.4,326.4,101-200,0.5
3601405,male,568.9,548.4,536.8,201-500,0.7
3601407,male,562.2,659.5,523.8,201-500,1.5
3601408,male,483.6,452.3,482.7,101-200,1.0
3601409,male,384.1,373.8,416.3,101-200,1.1
3601411,male,530.3,554.5,630.5,more than 500,1.5
3601413,male,585.4,526.1,503.6,201-500,1.2
3601414,female,399.4,429.2,398.6,101-200,0.9
3601415,male,336.3,217.7,291.0,201-500,-0.5
3601417,female,566.2,544.4,593.4,101-200,0.2
3601418,female,626.7,600.1,662.4,more than 500,1.2
3601420,male,531.7,490.2,502.7,101-200,-0.3
3601421,male,455.8,402.2,525.3,0-10,-1.3
3601422,male,417.6,345.5,355.5,11-25,-0.1
3601425,female,583.5,589.4,568.1,101-200,1.4
3601427,female,478.2,501.1,459.4,101-200,0.5
3601428,female,405.4,348.4,425.9,26-100,-1.0
3601429,female,440.5,453.8,402.0,26-100,0.3
3601430,female,492.9,650.3,541.4,201-500,0.8
3601431,male,475.5,362.1,482.0,101-200,1.2
3601433,male,560.3,538.9,554.0,101-200,0.7
3601436,male,563.2,606.0,590.1,26-100,1.0
3601437,female,464.6,426.5,442.9,101-200,0.7
3601438,female,448.9,416.3,381.1,26-100,-0.6
3601439,male,527.6,420.9,584.7,101-200,0.9
3601440,male,502.8,530.7,567.8,201-500,1.2
3601441,female,713.5,635.9,726.4,more than 500,0.5
3601444,female,426.2,485.6,494.3,more than 500,-0.8
3601445,male,515.0,504.2,530.1,26-100,-0.8
3601449,male,559.6,610.8,650.5,more than 500,0.5
3601450,female,302.7,313.5,284.0,26-100,0.2
3601451,male,665.7,605.1,704.2,101-200,1.3
3601452,female,665.6,694.3,646.0,101-200,-0.1
3601454,male,525.8,525.0,570.9,101-200,0.7
3601455,male,514.6,619.9,484.1,101-200,0.9
3601457,female,386.4,512.3,460.9,26-100,0.3
3601458,male,504.8,528.8,508.9,201-500,1.1
3601459,female,512.2,652.2,544.9,26-100,-0.8
3601461,female,411.7,521.6,403.3,101-200,-0.5
3601462,female,682.8,619.9,649.6,26-100,0.9
3601463,female,677.6,653.1,692.5,201-500,1.4
3601464,male,345.8,344.4,331.4,0-10,0.8
3601465,female,340.7,365.0,413.5,11-25,-0.6
3601469,female,379.8,324.8,292.8,101-200,-0.3
3601471,male,347.1,395.1,349.4,more than 500,1.1
3601473,male,527.5,605.7,527.8,201-500,1.1
3601477,female,533.7,562.7,594.2,101-200,1.1
3601479,female,550.3,559.6,603.2,201-500,1.1
3601480,female,697.0,721.5,611.8,101-200,1.2
3601481,female,483.0,521.4,535.5,201-500,0.9
3601484,female,450.5,422.2,367.9,11-25,-1.3
3601488,female,506.1,597.2,575.4,101-200,0.5
3601491,male,342.4,397.2,438.6,101-200,-0.5
3601492,female,410.4,443.6,444.5,101-200,0.9
3601493,male,608.8,630.5,621.9,more than 500,0.2
3601494,female,573.8,611.8,752.3,more than 500,0.9
3601496,male,506.1,528.0,542.2,201-500,1.3
3601500,female,577.9,505.9,534.8,more than 500,1.5
3601502,male,463.2,469.7,442.4,101-200,0.4
3601505,female,471.7,549.9,504.1,26-100,-0.1
3601506,male,452.5,489.6,482.1,26-100,-1.0
3601507,female,500.8,667.6,563.3,more than 500,1.5
3601508,female,403.3,435.3,460.8,11-25,0.7
3601509,female,461.3,475.7,516.2,201-500,0.7
3601511,female,335.5,328.6,289.6,0-10,-0.8
3601512,female,554.8,646.2,656.5,101-200,0.8
3601513,female,589.7,688.3,677.5,101-200,1.1
3601514,female,476.1,393.2,399.0,101-200,0.7
3601517,female,366.1,369.2,403.0,101-200,1.0
3601518,male,430.1,419.3,467.2,11-25,-0.6
3601519,female,474.9,519.8,566.9,more than 500,0.0
3601520,male,398.8,366.3,458.1,26-100,-0.4
3601521,female,395.0,465.0,415.6,101-200,-0.6
3601522,male,463.4,505.4,515.0,101-200,-1.2
3601523,female,548.9,590.8,586.4,101-200,1.2
3601524,male,369.0,529.1,384.8,11-25,0.4
3601525,female,583.7,653.4,668.8,101-200,-0.4
3601526,male,504.0,496.3,544.7,101-200,0.9
3601528,male,507.8,401.2,505.5,101-200,1.3
3601531,female,396.1,479.1,450.4,26-100,0.6
3601532,female,526.7,684.9,625.0,more than 500,-0.4
3601533,male,473.8,377.1,416.3,26-100,-0.9
3601534,female,442.7,621.4,531.4,more than 500,0.8
3601536,male,360.5,297.0,401.0,101-200,0.3
3601537,male,567.9,553.7,536.0,more than 500,1.0
3601540,male,494.1,462.4,486.8,101-200,1.1
3601541,female,565.3,549.5,566.7,101-200,1.4
3601542,female,646.5,649.8,632.4,more than 500,0.3
3601544,female,384.7,448.2,438.0,more than 500,1.1
3601546,male,607.7,617.0,574.9,201-500,0.3
3601547,female,491.8,536.3,574.3,201-500,1.2
3601549,female,488.2,400.7,470.8,26-100,-0.6
3601551,male,359.9,237.9,370.8,101-200,-0.2
3601552,female,505.0,545.4,664.9,101-200,1.1
3601553,male,682.7,596.4,645.4,11-25,0.3
3601554,male,601.9,761.7,700.2,101-200,0.8
3601556,female,503.9,470.0,521.1,more than 500,0.4
3601559,male,566.9,589.0,687.4,more than 500,1.2
3601560,female,402.4,460.5,416.3,26-100,1.2
3601568,female,496.3,546.9,576.3,26-100,0.8
3601569,male,419.5,460.6,459.4,11-25,-1.0
3601571,male,382.9,300.7,346.2,26-100,-0.6
3601573,female,585.3,584.0,603.8,201-500,1.1
3601575,female,531.1,517.4,524.1,101-200,-0.1
3601576,female,318.2,345.4,343.2,26-100,0.5
3601579,female,551.4,563.5,458.1,101-200,0.6
3601581,male,708.5,699.2,722.6,201-500,1.5
3601582,male,569.6,595.0,548.7,more than 500,0.7
3601583,male,492.3,493.3,489.1,26-100,-1.1
3601585,male,459.1,411.2,479.5,more than 500,0.1
3601586,female,548.6,609.8,541.1,201-500,0.2
3601587,male,414.9,408.4,412.8,11-25,0.5
3601588,male,527.6,442.5,539.2,201-500,0.5
3601592,male,506.2,520.2,525.3,more than 500,1.0
3601593,female,437.7,464.3,476.5,26-100,0.7
3601596,male,464.1,415.7,490.4,101-200,0.3
3601597,female,506.8,487.6,490.9,201-500,-0.0
3601598,male,422.0,531.6,518.2,more than 500,1.1
3601599,male,505.2,373.9,419.2,more than 500,-0.4
3601602,male,711.6,705.4,694.1,201-500,1.6
3601603,male,431.3,519.5,451.7,201-500,-0.2
3601605,female,494.9,612.9,547.7,26-100,0.6
3601606,female,539.7,589.4,573.7,more than 500,0.9
3601607,male,422.7,331.0,460.7,101-200,0.1
3601608,male,415.8,442.4,455.7,11-25,-0.7
3601609,female,480.8,441.0,483.7,101-200,-0.0
3601611,female,382.0,428.6,394.9,11-25,-1.5
3601612,female,603.5,671.5,579.0,201-500,-0.1
3601613,male,514.7,470.3,556.9,101-200,0.3
3601614,male,548.6,468.8,555.5,26-100,0.6
3601615,male,613.1,637.1,634.9,101-200,1.4
3601616,male,471.0,473.5,493.4,201-500,-0.0
3601617,male,700.1,592.0,754.9,201-500,0.3
3601619,male,441.1,475.1,425.3,0-10,-1.0
3601621,female,520.9,598.0,574.7,more than 500,1.3
3601622,female,444.0,358.2,458.7,101-200,0.9
3601625,female,521.5,587.9,643.1,201-500,1.1
3601629,female,362.4,381.4,372.2,201-500,0.5
3601630,female,493.4,539.0,549.4,26-100,1.2
3601633,male,495.1,548.8,453.7,101-200,-0.3
